Gene1,Gene2,value
ENSG00000198888,ENSG00000072778,0.305288591
ENSG00000198899,ENSG00000072778,0.065724455
ENSG00000198938,ENSG00000072778,0.259919132
ENSG00000212907,ENSG00000072778,0.026844145
ENSG00000214753,ENSG00000072778,0.346817998
ENSG00000228253,ENSG00000072778,0.097939422
ENSG00000229314,ENSG00000072778,0.192558076
ENSG00000079435,ENSG00000074181,0.526060507
ENSG00000082641,ENSG00000074181,0.70148681
ENSG00000084234,ENSG00000074181,0.233099681
ENSG00000085063,ENSG00000074181,0.408047435
ENSG00000089597,ENSG00000074181,0.428918866
ENSG00000099365,ENSG00000074181,-0.510277291
ENSG00000100234,ENSG00000074181,0.353996543
ENSG00000101210,ENSG00000074181,-0.303150065
ENSG00000101335,ENSG00000074181,0.374149448
ENSG00000103034,ENSG00000074181,-0.304469072
ENSG00000103257,ENSG00000074181,0.176347118
ENSG00000103495,ENSG00000074181,0.452146242
ENSG00000104852,ENSG00000074181,0.057920944
ENSG00000104879,ENSG00000074181,0.410959316
ENSG00000104964,ENSG00000074181,0.232871765
ENSG00000105270,ENSG00000074181,0.012295562
ENSG00000105701,ENSG00000074181,0.487647559
ENSG00000106211,ENSG00000074181,0.751025274
ENSG00000108518,ENSG00000074181,0.525447427
ENSG00000109846,ENSG00000074181,0.183528061
ENSG00000110955,ENSG00000074181,0.023580217
ENSG00000111245,ENSG00000074181,0.500821771
ENSG00000111674,ENSG00000074181,-0.371840748
ENSG00000111676,ENSG00000074181,0.310488259
ENSG00000122304,ENSG00000074181,0.259869466
ENSG00000129250,ENSG00000074181,0.601704665
ENSG00000129538,ENSG00000074181,0.288746729
ENSG00000130175,ENSG00000074181,0.468891526
ENSG00000130176,ENSG00000074181,0.521124726
ENSG00000130522,ENSG00000074181,0.739404153
ENSG00000130726,ENSG00000074181,0.538825909
ENSG00000133392,ENSG00000074181,0.591166439
ENSG00000135472,ENSG00000074181,-0.166749898
ENSG00000135506,ENSG00000074181,0.564878602
ENSG00000135744,ENSG00000074181,-0.280428486
ENSG00000138834,ENSG00000074181,-0.192739094
ENSG00000139899,ENSG00000074181,-0.38729682
ENSG00000141753,ENSG00000074181,0.746012824
ENSG00000143632,ENSG00000074181,0.436472067
ENSG00000149925,ENSG00000074181,0.456150622
ENSG00000159335,ENSG00000074181,0.083383852
ENSG00000161016,ENSG00000074181,0.641753986
ENSG00000163453,ENSG00000074181,0.228674078
ENSG00000166165,ENSG00000074181,-0.017834937
ENSG00000166963,ENSG00000074181,-0.166491547
ENSG00000167468,ENSG00000074181,0.785939236
ENSG00000167658,ENSG00000074181,0.699961162
ENSG00000167676,ENSG00000074181,0.700863236
ENSG00000169564,ENSG00000074181,0.68743228
ENSG00000169710,ENSG00000074181,0.32967437
ENSG00000171223,ENSG00000074181,0.774493413
ENSG00000171560,ENSG00000074181,-0.218920505
ENSG00000172270,ENSG00000074181,0.689717983
ENSG00000172660,ENSG00000074181,0.420982718
ENSG00000173432,ENSG00000074181,0.493970876
ENSG00000174231,ENSG00000074181,0.410831026
ENSG00000174437,ENSG00000074181,0.289950608
ENSG00000177469,ENSG00000074181,0.352982973
ENSG00000177666,ENSG00000074181,0.687980988
ENSG00000178209,ENSG00000074181,0.474126969
ENSG00000178719,ENSG00000074181,0.475901921
ENSG00000179218,ENSG00000074181,0.358485451
ENSG00000179262,ENSG00000074181,0.583222402
ENSG00000181222,ENSG00000074181,0.365110013
ENSG00000184009,ENSG00000074181,0.586425521
ENSG00000184897,ENSG00000074181,0.532058201
ENSG00000185650,ENSG00000074181,0.866851612
ENSG00000185883,ENSG00000074181,0.348408456
ENSG00000186081,ENSG00000074181,0.478256086
ENSG00000189060,ENSG00000074181,-0.039421044
ENSG00000196091,ENSG00000074181,0.308417177
ENSG00000196218,ENSG00000074181,0.092145798
ENSG00000196361,ENSG00000074181,-0.455656093
ENSG00000196754,ENSG00000074181,0.218500113
ENSG00000197102,ENSG00000074181,0.239276333
ENSG00000197249,ENSG00000074181,0.30587827
ENSG00000197711,ENSG00000074181,0.16290994
ENSG00000197766,ENSG00000074181,0.745030507
ENSG00000198695,ENSG00000074181,0.037395607
ENSG00000198712,ENSG00000074181,0.034094386
ENSG00000198727,ENSG00000074181,0.408852622
ENSG00000198763,ENSG00000074181,-0.002849235
ENSG00000198786,ENSG00000074181,0.030261055
ENSG00000198804,ENSG00000074181,-0.02957832
ENSG00000198840,ENSG00000074181,0.319215214
ENSG00000198886,ENSG00000074181,0.1206404
ENSG00000198888,ENSG00000074181,0.343801514
ENSG00000198899,ENSG00000074181,-0.083131111
ENSG00000198938,ENSG00000074181,0.189932428
ENSG00000212907,ENSG00000074181,0.043443784
ENSG00000214753,ENSG00000074181,0.224528724
ENSG00000228253,ENSG00000074181,-0.08834594
ENSG00000229314,ENSG00000074181,-0.154199851
ENSG00000082641,ENSG00000079435,0.388795894
ENSG00000084234,ENSG00000079435,0.310549437
ENSG00000085063,ENSG00000079435,0.612356409
ENSG00000089597,ENSG00000079435,0.054109291
ENSG00000099365,ENSG00000079435,0.173453684
ENSG00000100234,ENSG00000079435,0.672263081
ENSG00000101210,ENSG00000079435,-0.1926383
ENSG00000101335,ENSG00000079435,0.646426228
ENSG00000103034,ENSG00000079435,0.30716229
ENSG00000103257,ENSG00000079435,-0.329159202
ENSG00000103495,ENSG00000079435,0.181072514
ENSG00000104852,ENSG00000079435,0.154525847
ENSG00000104879,ENSG00000079435,0.340460216
ENSG00000104964,ENSG00000079435,0.645347202
ENSG00000105270,ENSG00000079435,0.515019687
ENSG00000105701,ENSG00000079435,0.694637578
ENSG00000106211,ENSG00000079435,0.175369489
ENSG00000108518,ENSG00000079435,0.11918941
ENSG00000109846,ENSG00000079435,0.702743587
ENSG00000110955,ENSG00000079435,-0.150554832
ENSG00000111245,ENSG00000079435,0.424729648
ENSG00000111674,ENSG00000079435,0.153262253
ENSG00000111676,ENSG00000079435,0.693257179
ENSG00000122304,ENSG00000079435,0.233740783
ENSG00000129250,ENSG00000079435,0.397647188
ENSG00000129538,ENSG00000079435,0.71599517
ENSG00000130175,ENSG00000079435,0.152082066
ENSG00000130176,ENSG00000079435,0.660023189
ENSG00000130522,ENSG00000079435,0.778020993
ENSG00000130726,ENSG00000079435,0.187754949
ENSG00000133392,ENSG00000079435,0.701378412
ENSG00000135472,ENSG00000079435,0.356001974
ENSG00000135506,ENSG00000079435,0.400886524
ENSG00000135744,ENSG00000079435,0.138231883
ENSG00000138834,ENSG00000079435,0.248107873
ENSG00000139899,ENSG00000079435,0.182850724
ENSG00000141753,ENSG00000079435,0.225308833
ENSG00000143632,ENSG00000079435,0.471871155
ENSG00000149925,ENSG00000079435,0.199490149
ENSG00000159335,ENSG00000079435,0.472587457
ENSG00000161016,ENSG00000079435,0.166269119
ENSG00000163453,ENSG00000079435,0.582879309
ENSG00000166165,ENSG00000079435,0.462724439
ENSG00000166963,ENSG00000079435,0.518632395
ENSG00000167468,ENSG00000079435,0.667947873
ENSG00000167658,ENSG00000079435,0.438639809
ENSG00000167676,ENSG00000079435,0.685527407
ENSG00000169564,ENSG00000079435,0.45842672
ENSG00000169710,ENSG00000079435,0.23500204
ENSG00000171223,ENSG00000079435,0.45706517
ENSG00000171560,ENSG00000079435,-0.388788265
ENSG00000172270,ENSG00000079435,0.634289081
ENSG00000172660,ENSG00000079435,0.188883306
ENSG00000173432,ENSG00000079435,0.328598772
ENSG00000174231,ENSG00000079435,0.315452961
ENSG00000174437,ENSG00000079435,0.07867872
ENSG00000177469,ENSG00000079435,0.706413941
ENSG00000177666,ENSG00000079435,0.786442471
ENSG00000178209,ENSG00000079435,0.149699942
ENSG00000178719,ENSG00000079435,0.450305156
ENSG00000179218,ENSG00000079435,0.057560633
ENSG00000179262,ENSG00000079435,0.390668447
ENSG00000181222,ENSG00000079435,0.344815548
ENSG00000184009,ENSG00000079435,0.161549616
ENSG00000184897,ENSG00000079435,0.398899997
ENSG00000185650,ENSG00000079435,0.398441136
ENSG00000185883,ENSG00000079435,0.580240492
ENSG00000186081,ENSG00000079435,0.474912353
ENSG00000189060,ENSG00000079435,-0.140942403
ENSG00000196091,ENSG00000079435,0.40673548
ENSG00000196218,ENSG00000079435,0.392359217
ENSG00000196361,ENSG00000079435,0.094019031
ENSG00000196754,ENSG00000079435,0.076610347
ENSG00000197102,ENSG00000079435,0.330410012
ENSG00000197249,ENSG00000079435,-0.194157983
ENSG00000197711,ENSG00000079435,-0.012158126
ENSG00000197766,ENSG00000079435,0.666342592
ENSG00000198695,ENSG00000079435,-0.1716423
ENSG00000198712,ENSG00000079435,0.117950131
ENSG00000198727,ENSG00000079435,0.511377015
ENSG00000198763,ENSG00000079435,0.315116976
ENSG00000198786,ENSG00000079435,0.027167994
ENSG00000198804,ENSG00000079435,0.039606554
ENSG00000198840,ENSG00000079435,0.480580618
ENSG00000198886,ENSG00000079435,0.295016393
ENSG00000198888,ENSG00000079435,0.659521027
ENSG00000198899,ENSG00000079435,0.183288608
ENSG00000198938,ENSG00000079435,0.412214544
ENSG00000212907,ENSG00000079435,0.247052072
ENSG00000214753,ENSG00000079435,0.244947737
ENSG00000228253,ENSG00000079435,0.1365499
ENSG00000229314,ENSG00000079435,-0.33056635
ENSG00000084234,ENSG00000082641,0.080716129
ENSG00000085063,ENSG00000082641,0.687526118
ENSG00000089597,ENSG00000082641,0.443333522
ENSG00000099365,ENSG00000082641,-0.56432599
ENSG00000100234,ENSG00000082641,0.570346387
ENSG00000101210,ENSG00000082641,-0.138468342
ENSG00000101335,ENSG00000082641,0.529403873
ENSG00000103034,ENSG00000082641,-0.298818894
ENSG00000103257,ENSG00000082641,0.1384977
ENSG00000103495,ENSG00000082641,0.292577586
ENSG00000104852,ENSG00000082641,-0.029337393
ENSG00000104879,ENSG00000082641,0.69170234
ENSG00000104964,ENSG00000082641,0.260690154
ENSG00000105270,ENSG00000082641,-0.219911018
ENSG00000105701,ENSG00000082641,0.409900693
ENSG00000106211,ENSG00000082641,0.846914421
ENSG00000108518,ENSG00000082641,0.57250237
ENSG00000109846,ENSG00000082641,0.357708045
ENSG00000110955,ENSG00000082641,0.360396903
ENSG00000111245,ENSG00000082641,0.707831633
ENSG00000111674,ENSG00000082641,-0.506644994
ENSG00000111676,ENSG00000082641,0.200330819
ENSG00000122304,ENSG00000082641,0.230237407
ENSG00000129250,ENSG00000082641,0.903308573
ENSG00000129538,ENSG00000082641,0.261512218
ENSG00000130175,ENSG00000082641,0.464011101
ENSG00000130176,ENSG00000082641,0.460783812
ENSG00000130522,ENSG00000082641,0.491370546
ENSG00000130726,ENSG00000082641,0.514650591
ENSG00000133392,ENSG00000082641,0.531076462
ENSG00000135472,ENSG00000082641,-0.381802751
ENSG00000135506,ENSG00000082641,0.457042079
ENSG00000135744,ENSG00000082641,-0.218260411
ENSG00000138834,ENSG00000082641,-0.276681933
ENSG00000139899,ENSG00000082641,-0.450792143
ENSG00000141753,ENSG00000082641,0.384981085
ENSG00000143632,ENSG00000082641,0.597578673
ENSG00000149925,ENSG00000082641,0.72550921
ENSG00000159335,ENSG00000082641,0.056497708
ENSG00000161016,ENSG00000082641,0.61398345
ENSG00000163453,ENSG00000082641,0.439593466
ENSG00000166165,ENSG00000082641,-0.051699134
ENSG00000166963,ENSG00000082641,-0.209709156
ENSG00000167468,ENSG00000082641,0.706696971
ENSG00000167658,ENSG00000082641,0.82954245
ENSG00000167676,ENSG00000082641,0.701152217
ENSG00000169564,ENSG00000082641,0.811420305
ENSG00000169710,ENSG00000082641,-0.054102338
ENSG00000171223,ENSG00000082641,0.744033296
ENSG00000171560,ENSG00000082641,-0.054623146
ENSG00000172270,ENSG00000082641,0.768741691
ENSG00000172660,ENSG00000082641,0.378041985
ENSG00000173432,ENSG00000082641,0.539735242
ENSG00000174231,ENSG00000082641,0.572269563
ENSG00000174437,ENSG00000082641,0.705958432
ENSG00000177469,ENSG00000082641,0.591138664
ENSG00000177666,ENSG00000082641,0.670952564
ENSG00000178209,ENSG00000082641,0.725383862
ENSG00000178719,ENSG00000082641,0.359571622
ENSG00000179218,ENSG00000082641,0.440451835
ENSG00000179262,ENSG00000082641,0.872780469
ENSG00000181222,ENSG00000082641,0.288094803
ENSG00000184009,ENSG00000082641,0.321300268
ENSG00000184897,ENSG00000082641,0.39445611
ENSG00000185650,ENSG00000082641,0.708253385
ENSG00000185883,ENSG00000082641,0.328516361
ENSG00000186081,ENSG00000082641,0.424183661
ENSG00000189060,ENSG00000082641,0.086790917
ENSG00000196091,ENSG00000082641,0.469229714
ENSG00000196218,ENSG00000082641,0.197905384
ENSG00000196361,ENSG00000082641,-0.498829563
ENSG00000196754,ENSG00000082641,0.370893353
ENSG00000197102,ENSG00000082641,0.393295042
ENSG00000197249,ENSG00000082641,0.261372567
ENSG00000197711,ENSG00000082641,0.253209391
ENSG00000197766,ENSG00000082641,0.649159213
ENSG00000198695,ENSG00000082641,0.301955081
ENSG00000198712,ENSG00000082641,0.052401726
ENSG00000198727,ENSG00000082641,0.523192498
ENSG00000198763,ENSG00000082641,-0.015693622
ENSG00000198786,ENSG00000082641,0.279526921
ENSG00000198804,ENSG00000082641,0.149579419
ENSG00000198840,ENSG00000082641,0.452199381
ENSG00000198886,ENSG00000082641,0.281806824
ENSG00000198888,ENSG00000082641,0.39900693
ENSG00000198899,ENSG00000082641,0.107500864
ENSG00000198938,ENSG00000082641,0.254013595
ENSG00000212907,ENSG00000082641,0.186771436
ENSG00000214753,ENSG00000082641,0.253705831
ENSG00000228253,ENSG00000082641,0.132107812
ENSG00000229314,ENSG00000082641,-0.029459064
ENSG00000085063,ENSG00000084234,0.237416411
ENSG00000089597,ENSG00000084234,0.457565059
ENSG00000099365,ENSG00000084234,0.265646209
ENSG00000100234,ENSG00000084234,-0.0913785
ENSG00000101210,ENSG00000084234,-0.038006189
ENSG00000101335,ENSG00000084234,0.098364011
ENSG00000103034,ENSG00000084234,0.308527613
ENSG00000103257,ENSG00000084234,0.244739138
ENSG00000103495,ENSG00000084234,0.503255101
ENSG00000104852,ENSG00000084234,0.702706684
ENSG00000104879,ENSG00000084234,-0.350532917
ENSG00000104964,ENSG00000084234,0.584849451
ENSG00000105270,ENSG00000084234,0.246353084
ENSG00000105701,ENSG00000084234,0.527151547
ENSG00000106211,ENSG00000084234,0.055441808
ENSG00000108518,ENSG00000084234,0.292847927
ENSG00000109846,ENSG00000084234,-0.02004243
ENSG00000110955,ENSG00000084234,0.370479395
ENSG00000111245,ENSG00000084234,-0.306117755
ENSG00000111674,ENSG00000084234,0.153655267
ENSG00000111676,ENSG00000084234,0.464022785
ENSG00000122304,ENSG00000084234,0.062359156
ENSG00000129250,ENSG00000084234,0.111949158
ENSG00000129538,ENSG00000084234,-0.059565545
ENSG00000130175,ENSG00000084234,0.564210422
ENSG00000130176,ENSG00000084234,-0.115268737
ENSG00000130522,ENSG00000084234,0.501048436
ENSG00000130726,ENSG00000084234,0.45380401
ENSG00000133392,ENSG00000084234,0.026815661
ENSG00000135472,ENSG00000084234,0.159672585
ENSG00000135506,ENSG00000084234,0.533025236
ENSG00000135744,ENSG00000084234,-0.16422727
ENSG00000138834,ENSG00000084234,0.509679859
ENSG00000139899,ENSG00000084234,0.307552357
ENSG00000141753,ENSG00000084234,0.023092335
ENSG00000143632,ENSG00000084234,-0.32890999
ENSG00000149925,ENSG00000084234,0.00934404
ENSG00000159335,ENSG00000084234,0.488543475
ENSG00000161016,ENSG00000084234,0.425002142
ENSG00000163453,ENSG00000084234,0.006334493
ENSG00000166165,ENSG00000084234,0.282521182
ENSG00000166963,ENSG00000084234,0.20557365
ENSG00000167468,ENSG00000084234,0.361897609
ENSG00000167658,ENSG00000084234,0.372553415
ENSG00000167676,ENSG00000084234,0.014704993
ENSG00000169564,ENSG00000084234,0.181872733
ENSG00000169710,ENSG00000084234,0.615678717
ENSG00000171223,ENSG00000084234,0.145625736
ENSG00000171560,ENSG00000084234,-0.372460626
ENSG00000172270,ENSG00000084234,0.392636139
ENSG00000172660,ENSG00000084234,0.696886245
ENSG00000173432,ENSG00000084234,-0.071901271
ENSG00000174231,ENSG00000084234,0.484236872
ENSG00000174437,ENSG00000084234,0.09805489
ENSG00000177469,ENSG00000084234,0.095862702
ENSG00000177666,ENSG00000084234,0.34034366
ENSG00000178209,ENSG00000084234,0.380479077
ENSG00000178719,ENSG00000084234,0.731294709
ENSG00000179218,ENSG00000084234,0.301932979
ENSG00000179262,ENSG00000084234,0.114693703
ENSG00000181222,ENSG00000084234,0.687605203
ENSG00000184009,ENSG00000084234,0.362676267
ENSG00000184897,ENSG00000084234,0.65678209
ENSG00000185650,ENSG00000084234,0.298514213
ENSG00000185883,ENSG00000084234,0.629650197
ENSG00000186081,ENSG00000084234,0.176180895
ENSG00000189060,ENSG00000084234,0.658449397
ENSG00000196091,ENSG00000084234,-0.407267254
ENSG00000196218,ENSG00000084234,-0.098086758
ENSG00000196361,ENSG00000084234,0.166513132
ENSG00000196754,ENSG00000084234,0.36024933
ENSG00000197102,ENSG00000084234,0.453412718
ENSG00000197249,ENSG00000084234,-0.100848046
ENSG00000197711,ENSG00000084234,-0.240630955
ENSG00000197766,ENSG00000084234,0.030835583
ENSG00000198695,ENSG00000084234,0.01152151
ENSG00000198712,ENSG00000084234,-0.021636353
ENSG00000198727,ENSG00000084234,0.273070927
ENSG00000198763,ENSG00000084234,-0.01941459
ENSG00000198786,ENSG00000084234,0.261721394
ENSG00000198804,ENSG00000084234,-0.248043194
ENSG00000198840,ENSG00000084234,-0.002793554
ENSG00000198886,ENSG00000084234,0.051979707
ENSG00000198888,ENSG00000084234,0.233680701
ENSG00000198899,ENSG00000084234,-0.170058793
ENSG00000198938,ENSG00000084234,0.132737267
ENSG00000212907,ENSG00000084234,-0.067614885
ENSG00000214753,ENSG00000084234,0.732968008
ENSG00000228253,ENSG00000084234,-0.13666956
ENSG00000229314,ENSG00000084234,-0.324948941
ENSG00000089597,ENSG00000085063,0.457420776
ENSG00000099365,ENSG00000085063,-0.221012814
ENSG00000100234,ENSG00000085063,0.842845048
ENSG00000101210,ENSG00000085063,-0.444734824
ENSG00000101335,ENSG00000085063,0.832078905
ENSG00000103034,ENSG00000085063,-0.038157037
ENSG00000103257,ENSG00000085063,-0.172317948
ENSG00000103495,ENSG00000085063,0.165357409
ENSG00000104852,ENSG00000085063,-0.006761894
ENSG00000104879,ENSG00000085063,0.439092102
ENSG00000104964,ENSG00000085063,0.459191784
ENSG00000105270,ENSG00000085063,-0.000164094
ENSG00000105701,ENSG00000085063,0.536543318
ENSG00000106211,ENSG00000085063,0.550813598
ENSG00000108518,ENSG00000085063,0.578350733
ENSG00000109846,ENSG00000085063,0.546912345
ENSG00000110955,ENSG00000085063,0.068082615
ENSG00000111245,ENSG00000085063,0.514963303
ENSG00000111674,ENSG00000085063,-0.244505238
ENSG00000111676,ENSG00000085063,0.355056783
ENSG00000122304,ENSG00000085063,0.203099305
ENSG00000129250,ENSG00000085063,0.747918362
ENSG00000129538,ENSG00000085063,0.498170216
ENSG00000130175,ENSG00000085063,0.482720099
ENSG00000130176,ENSG00000085063,0.610872839
ENSG00000130522,ENSG00000085063,0.510386286
ENSG00000130726,ENSG00000085063,0.33778174
ENSG00000133392,ENSG00000085063,0.641781986
ENSG00000135472,ENSG00000085063,-0.139635947
ENSG00000135506,ENSG00000085063,0.540728368
ENSG00000135744,ENSG00000085063,0.042779239
ENSG00000138834,ENSG00000085063,-0.075519729
ENSG00000139899,ENSG00000085063,-0.194418803
ENSG00000141753,ENSG00000085063,0.18803027
ENSG00000143632,ENSG00000085063,0.421047333
ENSG00000149925,ENSG00000085063,0.313467118
ENSG00000159335,ENSG00000085063,0.469094125
ENSG00000161016,ENSG00000085063,0.426284555
ENSG00000163453,ENSG00000085063,0.872737901
ENSG00000166165,ENSG00000085063,0.147395482
ENSG00000166963,ENSG00000085063,0.120951853
ENSG00000167468,ENSG00000085063,0.602922055
ENSG00000167658,ENSG00000085063,0.679080157
ENSG00000167676,ENSG00000085063,0.623194545
ENSG00000169564,ENSG00000085063,0.72581543
ENSG00000169710,ENSG00000085063,-0.048471865
ENSG00000171223,ENSG00000085063,0.679493144
ENSG00000171560,ENSG00000085063,0.008566604
ENSG00000172270,ENSG00000085063,0.818479936
ENSG00000172660,ENSG00000085063,0.200667074
ENSG00000173432,ENSG00000085063,0.568594187
ENSG00000174231,ENSG00000085063,0.482130867
ENSG00000174437,ENSG00000085063,0.29446255
ENSG00000177469,ENSG00000085063,0.885437379
ENSG00000177666,ENSG00000085063,0.681368506
ENSG00000178209,ENSG00000085063,0.432944202
ENSG00000178719,ENSG00000085063,0.392529686
ENSG00000179218,ENSG00000085063,0.55050354
ENSG00000179262,ENSG00000085063,0.606185777
ENSG00000181222,ENSG00000085063,0.240188695
ENSG00000184009,ENSG00000085063,0.293297545
ENSG00000184897,ENSG00000085063,0.341442522
ENSG00000185650,ENSG00000085063,0.574418935
ENSG00000185883,ENSG00000085063,0.426215085
ENSG00000186081,ENSG00000085063,0.521843644
ENSG00000189060,ENSG00000085063,0.016829658
ENSG00000196091,ENSG00000085063,0.297507405
ENSG00000196218,ENSG00000085063,0.043303524
ENSG00000196361,ENSG00000085063,-0.279648835
ENSG00000196754,ENSG00000085063,0.305421436
ENSG00000197102,ENSG00000085063,0.178856532
ENSG00000197249,ENSG00000085063,0.236956684
ENSG00000197711,ENSG00000085063,0.388304436
ENSG00000197766,ENSG00000085063,0.640755327
